unit_code,organization_id,blood_group,component_type,collection_date,expiry_date,status,quality_testing_status,storage_location,source_donation_id
BU-DC5F60CE,HOSP_E,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00418
BU-25B759DF,HOSP_D,O_POSITIVE,RBC,2024-11-23,2025-01-04,RESERVED,REVIEW_REQUIRED,Shelf-B1,DON_00295
BU-550F3CD0,BB_A,O_NEGATIVE,RBC,2024-12-01,2025-01-12,USED,PASSED,Shelf-B1,DON_00351
BU-E5F1AA39,HOSP_D,O_POSITIVE,RBC,2024-12-23,2025-02-03,QUARANTINED,FAILED,Fridge-2,DON_00166
BU-FA639798,HOSP_B,O_POSITIVE,RBC,2024-12-10,2025-01-21,RESERVED,PASSED,Shelf-B1,DON_00082
BU-F18D5862,BB_B,B_POSITIVE,WHOLE_BLOOD,2024-12-30,2025-02-03,AVAILABLE,PASSED,Shelf-C1,DON_00700
BU-D1412182,HOSP_E,O_POSITIVE,PLASMA,2024-06-10,2025-06-10,AVAILABLE,REVIEW_REQUIRED,Fridge-2,DON_00080
BU-4DD4F620,HOSP_C,O_NEGATIVE,RBC,2024-11-21,2025-01-02,QUARANTINED,FAILED,Fridge-1,DON_00302
BU-41654EE2,BB_B,A_POSITIVE,PLATELETS,2024-12-30,2025-01-04,DISPATCHED,PASSED,Shelf-A2,DON_00550
BU-D1BF9A96,HOSP_E,O_POSITIVE,WHOLE_BLOOD,2024-12-27,2025-01-31,AVAILABLE,PASSED,Fridge-2,DON_00685
BU-D007B178,HOSP_B,O_POSITIVE,RBC,2024-12-03,2025-01-14,USED,PASSED,Shelf-A1,DON_00665
BU-19820E6C,HOSP_D,A_POSITIVE,RBC,2024-12-12,2025-01-23,RESERVED,PASSED,Shelf-A2,DON_00603
BU-50BDA0D6,HOSP_C,O_POSITIVE,WHOLE_BLOOD,2024-12-28,2025-02-01,RESERVED,FAILED,Platelet-Agitator-1,DON_00301
BU-DB297973,HOSP_E,AB_POSITIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,PASSED,Shelf-B2,DON_00624
BU-50DEE6E7,HOSP_D,A_POSITIVE,RBC,2024-11-29,2025-01-10,RESERVED,PASSED,Shelf-A1,DON_00422
BU-EBBE3F44,HOSP_C,A_POSITIVE,PLASMA,2024-07-31,2025-07-31,RESERVED,REVIEW_REQUIRED,Shelf-A1,DON_00145
BU-2E92B7EE,HOSP_A,O_POSITIVE,RBC,2024-12-13,2025-01-24,QUARANTINED,REVIEW_REQUIRED,Shelf-A1,DON_00012
BU-F8ABD85D,BB_B,A_NEGATIVE,RBC,2024-12-26,2025-02-06,DISPATCHED,PASSED,Fridge-1,DON_00760
BU-9C082B72,HOSP_B,A_POSITIVE,WHOLE_BLOOD,2024-11-27,2025-01-01,EXPIRED,REVIEW_REQUIRED,Shelf-C1,DON_00565
BU-6D69EB29,HOSP_B,O_POSITIVE,PLASMA,2024-03-02,2025-03-02,AVAILABLE,PASSED,Shelf-A2,DON_00065
BU-E89767A3,HOSP_E,A_POSITIVE,WHOLE_BLOOD,2024-12-03,2025-01-07,DISPATCHED,PASSED,Fridge-3,DON_00059
BU-889FC023,BB_A,O_NEGATIVE,RBC,2024-12-10,2025-01-21,DISPATCHED,PASSED,Shelf-B1,DON_00010
BU-D4DCE0D4,HOSP_D,A_POSITIVE,WHOLE_BLOOD,2024-12-25,2025-01-29,USED,PASSED,Shelf-B1,DON_00065
BU-D1107992,BB_A,A_POSITIVE,RBC,2024-12-19,2025-01-30,RESERVED,PASSED,Shelf-A2,DON_00779
BU-5D07F9B5,HOSP_B,AB_NEGATIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00541
BU-90A27279,BB_B,B_POSITIVE,PLASMA,2024-09-09,2025-09-09,AVAILABLE,REVIEW_REQUIRED,Fridge-3,DON_00622
BU-A292DE65,BB_B,A_NEGATIVE,PLASMA,2024-10-01,2025-10-01,DISPATCHED,PASSED,Shelf-C1,DON_00332
BU-6BD55DB1,HOSP_E,A_POSITIVE,PLATELETS,2024-12-30,2025-01-04,QUARANTINED,REVIEW_REQUIRED,Shelf-A1,DON_00761
BU-3131D7B0,BB_B,O_POSITIVE,PLATELETS,2024-12-30,2025-01-04,AVAILABLE,PENDING,Fridge-1,DON_00010
BU-9F306B8D,HOSP_B,A_POSITIVE,RBC,2024-12-17,2025-01-28,USED,PASSED,Fridge-2,DON_00345
BU-2DC0FF47,HOSP_B,A_NEGATIVE,PLATELETS,2024-12-31,2025-01-05,USED,PASSED,Shelf-C1,DON_00312
BU-E2782B26,HOSP_B,O_POSITIVE,WHOLE_BLOOD,2024-12-29,2025-02-02,RESERVED,REVIEW_REQUIRED,Platelet-Agitator-1,DON_00773
BU-66F2E0F9,HOSP_B,O_POSITIVE,WHOLE_BLOOD,2024-12-08,2025-01-12,AVAILABLE,PASSED,Shelf-B2,DON_00683
BU-76200023,BB_B,A_POSITIVE,WHOLE_BLOOD,2024-12-14,2025-01-18,USED,PENDING,Platelet-Agitator-1,DON_00084
BU-7A88F110,HOSP_D,O_POSITIVE,WHOLE_BLOOD,2024-12-11,2025-01-15,DISPATCHED,PASSED,Fridge-1,DON_00066
BU-7F2C70BD,HOSP_C,B_POSITIVE,PLASMA,2024-01-31,2025-01-30,DISPATCHED,PASSED,Shelf-A2,DON_00256
BU-CE750BD4,HOSP_B,A_POSITIVE,RBC,2024-12-05,2025-01-16,USED,PASSED,Shelf-A2,DON_00651
BU-43E3478C,BB_A,O_POSITIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,REVIEW_REQUIRED,Shelf-C1,DON_00613
BU-FEC84A38,HOSP_B,A_POSITIVE,WHOLE_BLOOD,2024-11-27,2025-01-01,EXPIRED,PASSED,Fridge-1,DON_00074
BU-206D02CE,HOSP_E,O_POSITIVE,WHOLE_BLOOD,2024-12-11,2025-01-15,RESERVED,PASSED,Shelf-B2,DON_00626
BU-D725C13C,HOSP_C,B_POSITIVE,PLASMA,2024-05-15,2025-05-15,AVAILABLE,PASSED,Shelf-A1,DON_00591
BU-76CD672B,HOSP_E,B_NEGATIVE,WHOLE_BLOOD,2024-12-15,2025-01-19,AVAILABLE,PENDING,Fridge-1,DON_00148
BU-C3112247,HOSP_A,A_POSITIVE,PLASMA,2024-09-17,2025-09-17,AVAILABLE,FAILED,Shelf-C1,DON_00327
BU-459EED5C,HOSP_D,B_POSITIVE,PLASMA,2024-06-07,2025-06-07,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00202
BU-26BBFB29,HOSP_D,A_POSITIVE,WHOLE_BLOOD,2024-12-19,2025-01-23,DISPATCHED,PENDING,Shelf-C1,DON_00279
BU-9E76086D,BB_A,O_POSITIVE,PLASMA,2024-03-03,2025-03-03,RESERVED,PASSED,Shelf-B1,DON_00497
BU-527F99B2,HOSP_C,A_POSITIVE,RBC,2024-12-29,2025-02-09,USED,PASSED,Platelet-Agitator-1,DON_00562
BU-C61F3689,HOSP_D,O_POSITIVE,WHOLE_BLOOD,2024-12-25,2025-01-29,EXPIRED,PENDING,Platelet-Agitator-1,DON_00210
BU-999CD8EE,HOSP_E,AB_POSITIVE,RBC,2024-12-20,2025-01-31,AVAILABLE,REVIEW_REQUIRED,Shelf-A2,DON_00499
BU-548D706A,BB_B,A_POSITIVE,WHOLE_BLOOD,2024-12-30,2025-02-03,DISPATCHED,PASSED,Shelf-B1,DON_00070
BU-B906EF77,BB_B,B_POSITIVE,RBC,2024-12-29,2025-02-09,AVAILABLE,PENDING,Shelf-B2,DON_00062
BU-B2839949,HOSP_E,O_POSITIVE,RBC,2024-12-25,2025-02-05,DISPATCHED,FAILED,Shelf-A2,DON_00187
BU-1D208ADE,HOSP_B,B_POSITIVE,PLATELETS,2024-12-28,2025-01-02,RECEIVED,PASSED,Shelf-A2,DON_00119
BU-1BBF7BA4,HOSP_A,B_NEGATIVE,RBC,2024-12-29,2025-02-09,EXPIRED,PASSED,Shelf-B1,DON_00145
BU-589C5335,BB_B,B_POSITIVE,WHOLE_BLOOD,2024-12-25,2025-01-29,EXPIRED,PASSED,Fridge-2,DON_00715
BU-DD5B322A,HOSP_B,AB_POSITIVE,WHOLE_BLOOD,2024-12-02,2025-01-06,QUARANTINED,FAILED,Fridge-2,DON_00358
BU-4F8C19FF,BB_A,O_POSITIVE,WHOLE_BLOOD,2024-12-09,2025-01-13,DISPATCHED,PASSED,Shelf-C1,DON_00404
BU-D46265A1,BB_A,A_POSITIVE,PLASMA,2024-04-25,2025-04-25,DISPATCHED,PASSED,Shelf-B2,DON_00557
BU-FFBA282E,HOSP_E,O_NEGATIVE,WHOLE_BLOOD,2024-12-29,2025-02-02,RESERVED,PASSED,Shelf-B2,DON_00510
BU-C80D7093,BB_A,O_POSITIVE,RBC,2024-11-25,2025-01-06,EXPIRED,PENDING,Shelf-A1,DON_00504
BU-EF88109A,HOSP_E,A_NEGATIVE,PLASMA,2024-04-01,2025-04-01,EXPIRED,PENDING,Shelf-B2,DON_00359
BU-D5CE52CE,HOSP_A,A_POSITIVE,WHOLE_BLOOD,2024-12-15,2025-01-19,EXPIRED,PASSED,Shelf-A2,DON_00278
BU-3D56165B,HOSP_C,A_POSITIVE,PLASMA,2024-06-22,2025-06-22,USED,PASSED,Shelf-B2,DON_00685
BU-AEC545F8,HOSP_C,A_POSITIVE,PLASMA,2024-07-23,2025-07-23,DISPATCHED,PASSED,Shelf-C1,DON_00242
BU-9CAF4089,BB_A,A_NEGATIVE,PLASMA,2024-01-08,2025-01-07,DISPATCHED,PENDING,Fridge-1,DON_00343
BU-4EA4E230,BB_A,O_POSITIVE,WHOLE_BLOOD,2024-12-26,2025-01-30,QUARANTINED,FAILED,Fridge-3,DON_00045
BU-B1731F63,HOSP_D,A_POSITIVE,PLASMA,2024-01-23,2025-01-22,AVAILABLE,PASSED,Fridge-3,DON_00551
BU-254827A4,HOSP_D,O_NEGATIVE,WHOLE_BLOOD,2024-11-27,2025-01-01,USED,PASSED,Shelf-A2,DON_00628
BU-006A9975,BB_B,O_POSITIVE,PLATELETS,2024-12-30,2025-01-04,DISPATCHED,PASSED,Fridge-1,DON_00040
BU-BD6B504C,BB_A,A_POSITIVE,WHOLE_BLOOD,2024-12-28,2025-02-01,AVAILABLE,PENDING,Shelf-C1,DON_00719
BU-655C35FC,BB_A,A_POSITIVE,RBC,2024-12-23,2025-02-03,DISPATCHED,PASSED,Shelf-A2,DON_00682
BU-8519C9E0,BB_A,A_NEGATIVE,PLASMA,2024-12-27,2025-12-27,EXPIRED,PASSED,Fridge-1,DON_00733
BU-867A08E7,HOSP_D,A_NEGATIVE,RBC,2024-11-28,2025-01-09,DISPATCHED,REVIEW_REQUIRED,Platelet-Agitator-1,DON_00468
BU-EBA84B92,BB_A,O_POSITIVE,PLASMA,2024-02-20,2025-02-19,AVAILABLE,PASSED,Shelf-B2,DON_00530
BU-8CA457AB,HOSP_D,A_POSITIVE,WHOLE_BLOOD,2024-12-04,2025-01-08,RESERVED,REVIEW_REQUIRED,Fridge-2,DON_00418
BU-F5EEA899,HOSP_D,B_POSITIVE,RBC,2024-12-25,2025-02-05,RECEIVED,PASSED,Fridge-1,DON_00699
BU-4D1EAFC5,HOSP_C,A_NEGATIVE,WHOLE_BLOOD,2024-11-29,2025-01-03,AVAILABLE,PENDING,Fridge-3,DON_00144
BU-A55F4B8F,BB_A,O_POSITIVE,PLASMA,2024-04-27,2025-04-27,AVAILABLE,PASSED,Fridge-2,DON_00270
BU-18BAA158,BB_B,A_POSITIVE,PLASMA,2024-04-23,2025-04-23,QUARANTINED,REVIEW_REQUIRED,Fridge-2,DON_00327
BU-DC4489FE,BB_A,A_POSITIVE,WHOLE_BLOOD,2024-12-17,2025-01-21,QUARANTINED,REVIEW_REQUIRED,Fridge-3,DON_00708
BU-D0252DC9,HOSP_E,B_POSITIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,PENDING,Shelf-A1,DON_00539
BU-584CABAC,BB_B,O_NEGATIVE,WHOLE_BLOOD,2024-12-15,2025-01-19,EXPIRED,PASSED,Platelet-Agitator-1,DON_00102
BU-06D43678,HOSP_B,O_POSITIVE,RBC,2024-12-03,2025-01-14,AVAILABLE,FAILED,Shelf-A2,DON_00338
BU-19BA9F36,HOSP_B,O_POSITIVE,PLASMA,2024-07-25,2025-07-25,RECEIVED,PENDING,Shelf-A1,DON_00005
BU-7C433D94,HOSP_B,O_POSITIVE,PLASMA,2024-09-16,2025-09-16,USED,FAILED,Fridge-3,DON_00513
BU-4ABB09A3,HOSP_D,A_POSITIVE,WHOLE_BLOOD,2024-12-28,2025-02-01,RECEIVED,PASSED,Fridge-1,DON_00371
BU-3BD6245A,HOSP_C,O_POSITIVE,PLATELETS,2024-12-29,2025-01-03,AVAILABLE,REVIEW_REQUIRED,Fridge-3,DON_00628
BU-55391DBD,BB_A,O_POSITIVE,WHOLE_BLOOD,2024-11-27,2025-01-01,AVAILABLE,PENDING,Shelf-A2,DON_00586
BU-C5C6553F,HOSP_A,B_POSITIVE,RBC,2024-12-09,2025-01-20,RECEIVED,FAILED,Shelf-A2,DON_00507
BU-B7C1F629,HOSP_E,A_NEGATIVE,PLATELETS,2024-12-29,2025-01-03,EXPIRED,PASSED,Shelf-B1,DON_00723
BU-8E556EAA,BB_B,AB_POSITIVE,RBC,2024-12-19,2025-01-30,RECEIVED,FAILED,Shelf-C1,DON_00695
BU-F8E9BF00,HOSP_A,B_POSITIVE,PLASMA,2024-04-29,2025-04-29,RECEIVED,REVIEW_REQUIRED,Shelf-A2,DON_00458
BU-4C300F62,HOSP_B,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,DISPATCHED,PASSED,Shelf-A1,DON_00370
BU-A46AEEF1,HOSP_C,A_POSITIVE,PLATELETS,2024-12-27,2025-01-01,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00101
BU-AC6EFB45,BB_A,O_POSITIVE,PLASMA,2024-09-30,2025-09-30,AVAILABLE,FAILED,Shelf-B1,DON_00119
BU-FA4C0A33,HOSP_C,A_POSITIVE,RBC,2024-11-19,2024-12-31,RECEIVED,PASSED,Fridge-2,DON_00707
BU-96ADB254,HOSP_B,O_POSITIVE,PLATELETS,2024-12-27,2025-01-01,USED,PASSED,Shelf-B2,DON_00367
BU-A407DE6E,HOSP_B,A_POSITIVE,WHOLE_BLOOD,2024-12-02,2025-01-06,AVAILABLE,PASSED,Fridge-1,DON_00384
BU-9B7D6587,BB_B,O_POSITIVE,PLATELETS,2024-12-31,2025-01-05,AVAILABLE,FAILED,Fridge-2,DON_00798
BU-CD23EF31,HOSP_A,A_POSITIVE,RBC,2024-12-27,2025-02-07,USED,REVIEW_REQUIRED,Shelf-B1,DON_00095
BU-2411C434,BB_A,O_POSITIVE,RBC,2024-11-20,2025-01-01,QUARANTINED,REVIEW_REQUIRED,Shelf-A1,DON_00463
BU-9D7E2B7A,HOSP_E,B_NEGATIVE,RBC,2024-11-28,2025-01-09,AVAILABLE,PENDING,Shelf-B2,DON_00537
BU-8156D5CA,BB_B,A_POSITIVE,RBC,2024-12-17,2025-01-28,EXPIRED,REVIEW_REQUIRED,Fridge-2,DON_00189
BU-E5CBAC40,HOSP_B,O_POSITIVE,PLASMA,2024-02-14,2025-02-13,RECEIVED,PASSED,Shelf-C1,DON_00481
BU-80E51418,HOSP_A,O_POSITIVE,RBC,2024-12-07,2025-01-18,AVAILABLE,PASSED,Shelf-B1,DON_00598
BU-FCADFD5D,HOSP_B,O_NEGATIVE,PLASMA,2024-09-30,2025-09-30,AVAILABLE,PENDING,Shelf-A2,DON_00572
BU-13D5DAE4,HOSP_C,O_POSITIVE,PLATELETS,2024-12-27,2025-01-01,EXPIRED,PENDING,Shelf-B1,DON_00454
BU-D25345CB,HOSP_E,A_POSITIVE,RBC,2024-12-14,2025-01-25,RECEIVED,FAILED,Fridge-3,DON_00215
BU-1F8DBD9F,BB_A,O_POSITIVE,PLASMA,2024-05-16,2025-05-16,RECEIVED,PASSED,Shelf-A2,DON_00505
BU-9B41DE1E,HOSP_A,B_POSITIVE,PLATELETS,2024-12-30,2025-01-04,RESERVED,FAILED,Shelf-A1,DON_00129
BU-2B21B4AA,HOSP_B,O_POSITIVE,PLATELETS,2024-12-31,2025-01-05,RESERVED,PASSED,Fridge-1,DON_00597
BU-82C0C2A4,BB_B,O_POSITIVE,PLASMA,2024-02-12,2025-02-11,USED,PASSED,Platelet-Agitator-1,DON_00752
BU-2F13D622,HOSP_B,B_POSITIVE,RBC,2024-12-24,2025-02-04,EXPIRED,PENDING,Fridge-1,DON_00405
BU-C76D9927,HOSP_B,O_POSITIVE,WHOLE_BLOOD,2024-12-28,2025-02-01,AVAILABLE,PASSED,Fridge-2,DON_00405
BU-2675F906,BB_B,O_POSITIVE,WHOLE_BLOOD,2024-12-25,2025-01-29,RESERVED,PASSED,Shelf-A2,DON_00200
BU-E33C0A19,HOSP_D,A_NEGATIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,PENDING,Shelf-A1,DON_00544
BU-5DB7AC28,HOSP_A,A_POSITIVE,WHOLE_BLOOD,2024-12-11,2025-01-15,EXPIRED,PASSED,Shelf-A1,DON_00436
BU-37CF8AA0,BB_B,B_POSITIVE,PLATELETS,2024-12-27,2025-01-01,EXPIRED,PENDING,Shelf-B2,DON_00739
BU-684ABDEB,HOSP_E,O_POSITIVE,RBC,2024-11-20,2025-01-01,AVAILABLE,REVIEW_REQUIRED,Shelf-B2,DON_00360
BU-25BC8C4D,HOSP_D,O_POSITIVE,WHOLE_BLOOD,2024-11-26,2024-12-31,DISPATCHED,PASSED,Shelf-C1,DON_00588
BU-5207E6A6,HOSP_B,O_POSITIVE,PLATELETS,2024-12-28,2025-01-02,AVAILABLE,REVIEW_REQUIRED,Shelf-A1,DON_00680
BU-AEAB2A06,BB_A,A_POSITIVE,RBC,2024-12-16,2025-01-27,DISPATCHED,PASSED,Shelf-B2,DON_00698
BU-97A9A929,BB_B,O_POSITIVE,WHOLE_BLOOD,2024-12-23,2025-01-27,USED,FAILED,Fridge-1,DON_00585
BU-A0B14F3C,HOSP_B,O_POSITIVE,PLASMA,2024-04-15,2025-04-15,AVAILABLE,REVIEW_REQUIRED,Shelf-C1,DON_00206
BU-DC05870F,BB_B,O_POSITIVE,RBC,2024-12-29,2025-02-09,USED,FAILED,Fridge-3,DON_00015
BU-010D6714,HOSP_D,O_POSITIVE,PLATELETS,2024-12-29,2025-01-03,RESERVED,REVIEW_REQUIRED,Shelf-B2,DON_00115
BU-BD15D7EB,HOSP_A,O_POSITIVE,PLATELETS,2024-12-27,2025-01-01,AVAILABLE,FAILED,Fridge-1,DON_00306
BU-36BB5273,HOSP_E,AB_POSITIVE,PLASMA,2024-04-11,2025-04-11,RECEIVED,PENDING,Platelet-Agitator-1,DON_00410
BU-92348E94,HOSP_D,A_POSITIVE,WHOLE_BLOOD,2024-12-11,2025-01-15,EXPIRED,FAILED,Fridge-2,DON_00209
BU-6533D433,HOSP_C,O_POSITIVE,PLASMA,2024-10-08,2025-10-08,QUARANTINED,REVIEW_REQUIRED,Shelf-A2,DON_00069
BU-32693D8A,HOSP_A,O_POSITIVE,RBC,2024-12-11,2025-01-22,QUARANTINED,FAILED,Shelf-C1,DON_00647
BU-47D01881,HOSP_D,O_POSITIVE,PLASMA,2024-09-16,2025-09-16,RECEIVED,PASSED,Shelf-B1,DON_00336
BU-5CE3BDF9,HOSP_A,B_POSITIVE,PLATELETS,2024-12-31,2025-01-05,AVAILABLE,FAILED,Shelf-B1,DON_00641
BU-9895E157,HOSP_A,A_POSITIVE,PLASMA,2024-09-06,2025-09-06,RECEIVED,PASSED,Platelet-Agitator-1,DON_00597
BU-3BC993DE,BB_B,O_POSITIVE,PLASMA,2024-03-08,2025-03-08,USED,PASSED,Fridge-2,DON_00551
BU-E20A4FBF,HOSP_E,A_POSITIVE,PLASMA,2024-05-08,2025-05-08,RECEIVED,PASSED,Fridge-2,DON_00700
BU-F22BC4CC,HOSP_B,B_POSITIVE,PLASMA,2024-12-09,2025-12-09,USED,PASSED,Platelet-Agitator-1,DON_00262
BU-BBDE12F6,HOSP_D,A_POSITIVE,RBC,2024-12-18,2025-01-29,EXPIRED,PASSED,Shelf-B2,DON_00059
BU-99AAEC38,BB_A,O_POSITIVE,WHOLE_BLOOD,2024-11-30,2025-01-04,AVAILABLE,PENDING,Fridge-3,DON_00326
BU-00A47C7E,HOSP_C,O_POSITIVE,PLASMA,2024-07-17,2025-07-17,DISPATCHED,PENDING,Shelf-A2,DON_00365
BU-4C3ED2C6,BB_B,B_POSITIVE,RBC,2024-12-06,2025-01-17,RESERVED,REVIEW_REQUIRED,Shelf-C1,DON_00464
BU-B59938B6,BB_B,A_POSITIVE,RBC,2024-12-24,2025-02-04,AVAILABLE,FAILED,Fridge-2,DON_00190
BU-26AEE218,HOSP_D,O_NEGATIVE,PLASMA,2024-12-08,2025-12-08,AVAILABLE,PASSED,Shelf-B1,DON_00633
BU-CB5DF521,HOSP_D,B_POSITIVE,RBC,2024-11-26,2025-01-07,USED,FAILED,Shelf-B2,DON_00627
BU-05407CEE,HOSP_A,O_POSITIVE,WHOLE_BLOOD,2024-12-29,2025-02-02,QUARANTINED,REVIEW_REQUIRED,Platelet-Agitator-1,DON_00582
BU-B77D5BFE,HOSP_C,O_NEGATIVE,WHOLE_BLOOD,2024-12-23,2025-01-27,EXPIRED,PASSED,Platelet-Agitator-1,DON_00081
BU-C36634A4,HOSP_B,B_POSITIVE,WHOLE_BLOOD,2024-12-17,2025-01-21,QUARANTINED,FAILED,Fridge-1,DON_00705
BU-E05C2F9C,HOSP_B,O_POSITIVE,WHOLE_BLOOD,2024-12-01,2025-01-05,QUARANTINED,REVIEW_REQUIRED,Fridge-3,DON_00191
BU-A8AA0334,BB_A,O_POSITIVE,PLASMA,2024-07-18,2025-07-18,AVAILABLE,PASSED,Shelf-A2,DON_00732
BU-32CDE95F,HOSP_E,O_POSITIVE,PLASMA,2024-10-30,2025-10-30,EXPIRED,PASSED,Shelf-B1,DON_00490
BU-B77D238B,HOSP_D,A_POSITIVE,RBC,2024-12-24,2025-02-04,RESERVED,PASSED,Shelf-B2,DON_00098
BU-46C9CD7E,HOSP_B,A_NEGATIVE,PLATELETS,2024-12-27,2025-01-01,RECEIVED,PASSED,Shelf-C1,DON_00092
BU-766A68D7,HOSP_C,A_POSITIVE,PLATELETS,2024-12-28,2025-01-02,RESERVED,PASSED,Shelf-B2,DON_00527
BU-23388CAF,HOSP_E,A_POSITIVE,RBC,2024-11-22,2025-01-03,QUARANTINED,REVIEW_REQUIRED,Shelf-B2,DON_00106
BU-9146657A,BB_A,A_POSITIVE,WHOLE_BLOOD,2024-12-13,2025-01-17,RESERVED,PENDING,Shelf-B2,DON_00307
BU-C790E7A9,BB_B,O_POSITIVE,PLATELETS,2024-12-31,2025-01-05,RESERVED,PASSED,Fridge-2,DON_00443
BU-EF6DE110,HOSP_E,O_POSITIVE,WHOLE_BLOOD,2024-12-28,2025-02-01,RECEIVED,PASSED,Fridge-1,DON_00318
BU-F378063B,BB_A,O_POSITIVE,PLATELETS,2024-12-29,2025-01-03,RESERVED,PASSED,Fridge-2,DON_00733
BU-B15F85C0,BB_A,A_POSITIVE,PLATELETS,2024-12-27,2025-01-01,AVAILABLE,REVIEW_REQUIRED,Shelf-A2,DON_00742
BU-4AF02893,BB_A,A_NEGATIVE,RBC,2024-12-26,2025-02-06,USED,PASSED,Shelf-B1,DON_00666
BU-531BACF0,HOSP_E,A_POSITIVE,PLATELETS,2024-12-26,2024-12-31,EXPIRED,PASSED,Shelf-B1,DON_00181
BU-0F7EC7CD,BB_B,O_NEGATIVE,PLATELETS,2024-12-27,2025-01-01,DISPATCHED,PENDING,Fridge-1,DON_00238
BU-2AF54BC4,HOSP_D,B_NEGATIVE,WHOLE_BLOOD,2024-12-14,2025-01-18,EXPIRED,PASSED,Shelf-A2,DON_00052
BU-711CC81E,HOSP_C,AB_NEGATIVE,PLATELETS,2024-12-30,2025-01-04,EXPIRED,PENDING,Fridge-2,DON_00068
BU-E85C270E,HOSP_D,A_POSITIVE,PLASMA,2024-09-29,2025-09-29,DISPATCHED,FAILED,Fridge-2,DON_00481
BU-32796D03,HOSP_A,O_POSITIVE,WHOLE_BLOOD,2024-12-14,2025-01-18,QUARANTINED,REVIEW_REQUIRED,Shelf-A1,DON_00072
BU-B79A71AB,HOSP_D,A_NEGATIVE,RBC,2024-12-21,2025-02-01,AVAILABLE,PASSED,Fridge-2,DON_00212
BU-5D5F195E,HOSP_B,O_POSITIVE,WHOLE_BLOOD,2024-12-07,2025-01-11,AVAILABLE,PASSED,Shelf-B1,DON_00438
BU-98E05FB0,HOSP_C,A_POSITIVE,RBC,2024-11-28,2025-01-09,AVAILABLE,PENDING,Shelf-A1,DON_00693
BU-60EA3D1D,HOSP_A,O_POSITIVE,PLATELETS,2024-12-30,2025-01-04,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00139
BU-7E47F4C9,HOSP_E,B_POSITIVE,RBC,2024-12-29,2025-02-09,RECEIVED,FAILED,Shelf-B1,DON_00014
BU-00A27E25,HOSP_A,B_POSITIVE,PLASMA,2024-07-02,2025-07-02,AVAILABLE,PASSED,Fridge-2,DON_00520
BU-86D88E4C,HOSP_D,O_POSITIVE,RBC,2024-12-21,2025-02-01,EXPIRED,PASSED,Shelf-A1,DON_00450
BU-DF4A8F30,HOSP_E,O_POSITIVE,WHOLE_BLOOD,2024-12-23,2025-01-27,RESERVED,REVIEW_REQUIRED,Shelf-A2,DON_00141
BU-65EF259B,HOSP_D,A_POSITIVE,PLASMA,2024-09-14,2025-09-14,RECEIVED,REVIEW_REQUIRED,Fridge-1,DON_00549
BU-FBE2DAB5,HOSP_B,A_POSITIVE,PLATELETS,2024-12-30,2025-01-04,AVAILABLE,PASSED,Shelf-A2,DON_00132
BU-D91E6E8B,BB_A,O_POSITIVE,WHOLE_BLOOD,2024-12-21,2025-01-25,AVAILABLE,FAILED,Fridge-3,DON_00735
BU-961662F1,HOSP_A,B_POSITIVE,WHOLE_BLOOD,2024-12-01,2025-01-05,AVAILABLE,PASSED,Fridge-3,DON_00721
BU-E8449999,HOSP_C,O_POSITIVE,PLASMA,2024-01-08,2025-01-07,AVAILABLE,REVIEW_REQUIRED,Shelf-A2,DON_00290
BU-60DCC5E3,HOSP_D,B_NEGATIVE,WHOLE_BLOOD,2024-12-24,2025-01-28,AVAILABLE,PASSED,Shelf-A2,DON_00763
BU-3323C0C7,HOSP_A,O_POSITIVE,PLATELETS,2024-12-31,2025-01-05,AVAILABLE,PASSED,Shelf-A1,DON_00573
BU-9041C84A,HOSP_E,O_POSITIVE,RBC,2024-12-23,2025-02-03,AVAILABLE,REVIEW_REQUIRED,Platelet-Agitator-1,DON_00258
BU-31236054,HOSP_A,AB_NEGATIVE,PLASMA,2024-12-18,2025-12-18,USED,REVIEW_REQUIRED,Fridge-2,DON_00739
BU-85B30651,HOSP_A,O_POSITIVE,PLATELETS,2024-12-30,2025-01-04,AVAILABLE,FAILED,Shelf-B1,DON_00741
BU-A55DE281,BB_B,B_POSITIVE,RBC,2024-12-17,2025-01-28,RECEIVED,PASSED,Shelf-B1,DON_00016
BU-B5A7DD39,BB_A,A_POSITIVE,PLASMA,2024-01-27,2025-01-26,AVAILABLE,REVIEW_REQUIRED,Shelf-A1,DON_00001
BU-6CB5BA85,HOSP_A,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,AVAILABLE,FAILED,Shelf-B2,DON_00726
